,stageSubmissionTime,launchTime,finishTime,jobId,status,stageId,name,taskId,index,attempt,executorId,duration,sojournTime,waitingTime,taskLocality,executorDeserializeTime,executorRunTime,executorCpuTime,executorDeserializeCpuTime,resultSize,gettingResultTime,jvmGcTime,resultSerializationTime,memoryBytesSpilled,diskBytesSpilled,peakExecutionMemory,bytesRead,recordsRead,readTime,locationExecId,readMethod,cachedBlock,bytesWritten, recordsWritten,shuffleRemoteBlocksFetched,shuffleLocalBlocksFetched,shuffleFetchWaitTime, remoteBytesRead,shuffleRemoteBytesReadToDisk,shuffleLocalBytesRead,shuffleRecordsRead, shuffleBytesWritten,shuffleWriteTime,shuffleRecordsWritten,stageCompletionTime,measuredRunTime
6180,1569563724083,1569563749600,1569563749640,7,-,1,count at DistributedBlocking.scala:90,6019,419,0,27,40.0,26362.0,25517.0,PROCESS_LOCAL,4.0,34.0,34251121.0,1684612.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6181,1569563724083,1569563749640,1569563749699,7,-,1,count at DistributedBlocking.scala:90,6046,446,0,27,59.0,26362.0,25557.0,PROCESS_LOCAL,8.0,48.0,46641842.0,1526265.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6182,1569563724083,1569563750079,1569563750138,7,-,1,count at DistributedBlocking.scala:90,6360,760,0,29,59.0,26362.0,25996.0,PROCESS_LOCAL,2.0,54.0,54299082.0,1403105.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6183,1569563724083,1569563749650,1569563749712,7,-,1,count at DistributedBlocking.scala:90,6055,455,0,42,62.0,26362.0,25567.0,PROCESS_LOCAL,0.0,60.0,58528310.0,1083870.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6184,1569563724083,1569563749190,1569563749206,7,-,1,count at DistributedBlocking.scala:90,5714,114,0,35,16.0,26362.0,25107.0,PROCESS_LOCAL,0.0,14.0,12673687.0,1105392.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6185,1569563724083,1569563749613,1569563749770,7,-,1,count at DistributedBlocking.scala:90,6028,428,0,25,157.0,26362.0,25530.0,PROCESS_LOCAL,1.0,154.0,152857846.0,1323669.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6186,1569563724083,1569563750094,1569563750124,7,-,1,count at DistributedBlocking.scala:90,6369,769,0,13,30.0,26362.0,26011.0,PROCESS_LOCAL,6.0,19.0,17878989.0,1459633.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6187,1569563724083,1569563749205,1569563749214,7,-,1,count at DistributedBlocking.scala:90,5723,123,0,2,9.0,26362.0,25122.0,PROCESS_LOCAL,0.0,7.0,5633939.0,1000170.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6188,1569563724083,1569563749768,1569563749820,7,-,1,count at DistributedBlocking.scala:90,6127,527,0,24,52.0,26362.0,25685.0,PROCESS_LOCAL,1.0,49.0,48587851.0,1002429.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6189,1569563724083,1569563749305,1569563749344,7,-,1,count at DistributedBlocking.scala:90,5795,195,0,28,39.0,26362.0,25222.0,PROCESS_LOCAL,2.0,26.0,25519924.0,1775026.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6190,1569563724083,1569563749780,1569563749792,7,-,1,count at DistributedBlocking.scala:90,6136,536,0,46,12.0,26362.0,25697.0,PROCESS_LOCAL,1.0,9.0,9072778.0,916467.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6191,1569563724083,1569563749321,1569563749329,7,-,1,count at DistributedBlocking.scala:90,5804,204,0,21,8.0,26362.0,25238.0,PROCESS_LOCAL,2.0,4.0,3968475.0,1440767.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6192,1569563724083,1569563750056,1569563750076,7,-,1,count at DistributedBlocking.scala:90,6342,742,0,14,20.0,26362.0,25973.0,PROCESS_LOCAL,2.0,16.0,16327203.0,1241154.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6193,1569563724083,1569563749576,1569563749618,7,-,1,count at DistributedBlocking.scala:90,6001,401,0,23,42.0,26362.0,25493.0,PROCESS_LOCAL,2.0,38.0,38150061.0,1182121.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6194,1569563724083,1569563749593,1569563749606,7,-,1,count at DistributedBlocking.scala:90,6010,410,0,49,13.0,26362.0,25510.0,PROCESS_LOCAL,3.0,7.0,7415897.0,1517503.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6195,1569563724083,1569563750066,1569563750128,7,-,1,count at DistributedBlocking.scala:90,6351,751,0,11,62.0,26362.0,25983.0,PROCESS_LOCAL,2.0,58.0,58115719.0,1236576.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6196,1569563724083,1569563749125,1569563749160,7,-,1,count at DistributedBlocking.scala:90,5669,69,0,7,35.0,26362.0,25042.0,PROCESS_LOCAL,15.0,18.0,17833005.0,5239361.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6197,1569563724083,1569563749137,1569563749188,7,-,1,count at DistributedBlocking.scala:90,5678,78,0,4,51.0,26362.0,25054.0,PROCESS_LOCAL,1.0,46.0,24857432.0,1357558.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6198,1569563724083,1569563749714,1569563749753,7,-,1,count at DistributedBlocking.scala:90,6091,491,0,38,39.0,26362.0,25631.0,PROCESS_LOCAL,2.0,34.0,34275337.0,1317490.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6177,1569563724083,1569563750105,1569563750123,7,-,1,count at DistributedBlocking.scala:90,6378,778,0,21,18.0,26362.0,26022.0,PROCESS_LOCAL,2.0,11.0,11371220.0,1601001.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6151,1569563724083,1569563749294,1569563749319,7,-,1,count at DistributedBlocking.scala:90,5786,186,0,36,25.0,26362.0,25211.0,PROCESS_LOCAL,2.0,15.0,10540915.0,1477505.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6176,1569563724083,1569563749803,1569563749820,7,-,1,count at DistributedBlocking.scala:90,6154,554,0,46,17.0,26362.0,25720.0,PROCESS_LOCAL,2.0,8.0,8144300.0,1334321.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6174,1569563724083,1569563749227,1569563749245,7,-,1,count at DistributedBlocking.scala:90,5741,141,0,0,18.0,26362.0,25144.0,PROCESS_LOCAL,3.0,5.0,5493280.0,1496979.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6153,1569563724083,1569563749344,1569563749434,7,-,1,count at DistributedBlocking.scala:90,5822,222,0,24,90.0,26362.0,25261.0,PROCESS_LOCAL,2.0,86.0,86123255.0,1271979.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6154,1569563724083,1569563749151,1569563749234,7,-,1,count at DistributedBlocking.scala:90,5687,87,0,16,83.0,26362.0,25068.0,PROCESS_LOCAL,2.0,69.0,68773348.0,1328477.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6155,1569563724083,1569563749625,1569563749659,7,-,1,count at DistributedBlocking.scala:90,6037,437,0,46,34.0,26362.0,25542.0,PROCESS_LOCAL,0.0,31.0,29790184.0,1065027.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6156,1569563724083,1569563749161,1569563749342,7,-,1,count at DistributedBlocking.scala:90,5696,96,0,15,181.0,26362.0,25078.0,PROCESS_LOCAL,2.0,177.0,176999558.0,1132247.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6157,1569563724083,1569563749742,1569563749801,7,-,1,count at DistributedBlocking.scala:90,6109,509,0,5,59.0,26362.0,25659.0,PROCESS_LOCAL,0.0,56.0,50770553.0,1289614.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6158,1569563724083,1569563749264,1569563749321,7,-,1,count at DistributedBlocking.scala:90,5768,168,0,21,57.0,26362.0,25181.0,PROCESS_LOCAL,2.0,52.0,52333904.0,1500226.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6159,1569563724083,1569563749699,1569563749749,7,-,1,count at DistributedBlocking.scala:90,6082,482,0,44,50.0,26362.0,25616.0,PROCESS_LOCAL,33.0,14.0,11075360.0,1552151.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6160,1569563724083,1569563749278,1569563749345,7,-,1,count at DistributedBlocking.scala:90,5777,177,0,30,67.0,26362.0,25195.0,PROCESS_LOCAL,0.0,64.0,62721416.0,1294145.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6161,1569563724083,1569563749747,1569563749969,7,-,1,count at DistributedBlocking.scala:90,6118,518,0,7,222.0,26362.0,25664.0,PROCESS_LOCAL,2.0,218.0,218176622.0,1028397.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6162,1569563724083,1569563750027,1569563750061,7,-,1,count at DistributedBlocking.scala:90,6315,715,0,4,34.0,26362.0,25944.0,PROCESS_LOCAL,1.0,30.0,29589340.0,1311783.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6163,1569563724083,1569563750038,1569563750049,7,-,1,count at DistributedBlocking.scala:90,6324,724,0,18,11.0,26362.0,25955.0,PROCESS_LOCAL,1.0,8.0,7902817.0,1074869.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6164,1569563724083,1569563749556,1569563749611,7,-,1,count at DistributedBlocking.scala:90,5983,383,0,22,55.0,26362.0,25473.0,PROCESS_LOCAL,2.0,51.0,51248730.0,1172434.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6165,1569563724083,1569563750126,1569563750210,7,-,1,count at DistributedBlocking.scala:90,6396,796,0,26,84.0,26362.0,26043.0,PROCESS_LOCAL,1.0,80.0,80005899.0,1114634.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6166,1569563724083,1569563749566,1569563749625,7,-,1,count at DistributedBlocking.scala:90,5992,392,0,30,59.0,26362.0,25483.0,PROCESS_LOCAL,2.0,55.0,55201782.0,983418.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6167,1569563724083,1569563750047,1569563750066,7,-,1,count at DistributedBlocking.scala:90,6333,733,0,11,19.0,26362.0,25964.0,PROCESS_LOCAL,2.0,15.0,15194383.0,1122862.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6168,1569563724083,1569563749235,1569563749240,7,-,1,count at DistributedBlocking.scala:90,5750,150,0,14,5.0,26362.0,25152.0,PROCESS_LOCAL,1.0,2.0,719623.0,1240936.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6169,1569563724083,1569563749667,1569563749866,7,-,1,count at DistributedBlocking.scala:90,6064,464,0,29,199.0,26362.0,25584.0,PROCESS_LOCAL,1.0,195.0,189783322.0,1218075.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6170,1569563724083,1569563749732,1569563749793,7,-,1,count at DistributedBlocking.scala:90,6100,500,0,30,61.0,26362.0,25649.0,PROCESS_LOCAL,2.0,57.0,56546707.0,1650241.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6171,1569563724083,1569563749214,1569563749229,7,-,1,count at DistributedBlocking.scala:90,5732,132,0,2,15.0,26362.0,25131.0,PROCESS_LOCAL,2.0,11.0,11383563.0,1378381.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6172,1569563724083,1569563749247,1569563749334,7,-,1,count at DistributedBlocking.scala:90,5759,159,0,2,87.0,26362.0,25164.0,PROCESS_LOCAL,2.0,83.0,83378170.0,1179574.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6173,1569563724083,1569563749684,1569563749714,7,-,1,count at DistributedBlocking.scala:90,6073,473,0,38,30.0,26362.0,25601.0,PROCESS_LOCAL,1.0,25.0,23653066.0,1629968.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6175,1569563724083,1569563749792,1569563749857,7,-,1,count at DistributedBlocking.scala:90,6145,545,0,30,65.0,26362.0,25709.0,PROCESS_LOCAL,0.0,62.0,60779555.0,1070261.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6199,1569563724083,1569563750005,1569563750021,7,-,1,count at DistributedBlocking.scala:90,6297,697,0,43,16.0,26362.0,25922.0,PROCESS_LOCAL,2.0,12.0,12111187.0,1135305.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6101,1569563724083,1569563749376,1569563749382,7,-,1,count at DistributedBlocking.scala:90,5843,243,0,5,6.0,26362.0,25293.0,PROCESS_LOCAL,1.0,3.0,1691061.0,1383021.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6099,1569563724083,1569563749357,1569563749382,7,-,1,count at DistributedBlocking.scala:90,5834,234,0,33,25.0,26362.0,25274.0,PROCESS_LOCAL,1.0,22.0,21289961.0,1171313.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6028,1569563724083,1569563750018,1569563750079,7,-,1,count at DistributedBlocking.scala:90,6307,707,0,29,61.0,26362.0,25935.0,PROCESS_LOCAL,1.0,58.0,56711300.0,1388253.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6029,1569563724083,1569563749451,1569563749579,7,-,1,count at DistributedBlocking.scala:90,5903,303,0,6,128.0,26362.0,25368.0,PROCESS_LOCAL,0.0,123.0,120778558.0,1214025.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6030,1569563724083,1569563750028,1569563750193,7,-,1,count at DistributedBlocking.scala:90,6316,716,0,0,165.0,26362.0,25945.0,PROCESS_LOCAL,1.0,162.0,159952652.0,1406629.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6031,1569563724083,1569563749545,1569563749575,7,-,1,count at DistributedBlocking.scala:90,5975,375,0,25,30.0,26362.0,25462.0,PROCESS_LOCAL,1.0,28.0,27497116.0,979819.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6032,1569563724083,1569563749593,1569563749599,7,-,1,count at DistributedBlocking.scala:90,6011,411,0,29,6.0,26362.0,25510.0,PROCESS_LOCAL,2.0,1.0,1198784.0,1435967.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6033,1569563724083,1569563749126,1569563749327,7,-,1,count at DistributedBlocking.scala:90,5670,70,0,44,201.0,26362.0,25043.0,PROCESS_LOCAL,35.0,161.0,157547160.0,7082909.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6034,1569563724083,1569563749556,1569563749713,7,-,1,count at DistributedBlocking.scala:90,5984,384,0,9,157.0,26362.0,25473.0,PROCESS_LOCAL,1.0,152.0,151423669.0,1577678.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6035,1569563724083,1569563750039,1569563750116,7,-,1,count at DistributedBlocking.scala:90,6325,725,0,27,77.0,26362.0,25956.0,PROCESS_LOCAL,1.0,72.0,70687952.0,1272662.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6036,1569563724083,1569563749085,1569563749118,7,-,1,count at DistributedBlocking.scala:90,5643,43,0,20,33.0,26362.0,25002.0,PROCESS_LOCAL,2.0,27.0,26878754.0,1390946.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6037,1569563724083,1569563749107,1569563749192,7,-,1,count at DistributedBlocking.scala:90,5652,52,0,30,85.0,26362.0,25024.0,PROCESS_LOCAL,55.0,27.0,25676486.0,8073130.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6038,1569563724083,1569563749417,1569563749505,7,-,1,count at DistributedBlocking.scala:90,5876,276,0,13,88.0,26362.0,25334.0,PROCESS_LOCAL,1.0,85.0,83304181.0,1582716.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6039,1569563724083,1569563749382,1569563749388,7,-,1,count at DistributedBlocking.scala:90,5849,249,0,33,6.0,26362.0,25299.0,PROCESS_LOCAL,0.0,4.0,2518297.0,1179142.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6040,1569563724083,1569563749850,1569563749888,7,-,1,count at DistributedBlocking.scala:90,6190,590,0,14,38.0,26362.0,25767.0,PROCESS_LOCAL,2.0,30.0,28485733.0,1307692.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6041,1569563724083,1569563749428,1569563749597,7,-,1,count at DistributedBlocking.scala:90,5885,285,0,38,169.0,26362.0,25345.0,PROCESS_LOCAL,1.0,164.0,163554876.0,1278243.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6042,1569563724083,1569563749863,1569563750202,7,-,1,count at DistributedBlocking.scala:90,6199,599,0,44,339.0,26362.0,25780.0,PROCESS_LOCAL,1.0,335.0,323569809.0,1314248.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6043,1569563724083,1569563749399,1569563749428,7,-,1,count at DistributedBlocking.scala:90,5858,258,0,38,29.0,26362.0,25316.0,PROCESS_LOCAL,1.0,25.0,23970147.0,1338782.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6044,1569563724083,1569563749975,1569563750039,7,-,1,count at DistributedBlocking.scala:90,6271,671,0,27,64.0,26362.0,25892.0,PROCESS_LOCAL,10.0,50.0,42306836.0,1526638.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6045,1569563724083,1569563749478,1569563749569,7,-,1,count at DistributedBlocking.scala:90,5930,330,0,31,91.0,26362.0,25395.0,PROCESS_LOCAL,2.0,87.0,87100668.0,1274314.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6046,1569563724083,1569563749408,1569563749431,7,-,1,count at DistributedBlocking.scala:90,5867,267,0,26,23.0,26362.0,25325.0,PROCESS_LOCAL,1.0,18.0,15768848.0,1445869.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6047,1569563724083,1569563749494,1569563749517,7,-,1,count at DistributedBlocking.scala:90,5939,339,0,19,23.0,26362.0,25411.0,PROCESS_LOCAL,1.0,20.0,19625481.0,1330187.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6048,1569563724083,1569563749058,1569563749156,7,-,1,count at DistributedBlocking.scala:90,5625,25,0,22,98.0,26362.0,24975.0,PROCESS_LOCAL,2.0,93.0,92853111.0,1241354.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6027,1569563724083,1569563749934,1569563749965,7,-,1,count at DistributedBlocking.scala:90,6244,644,0,23,31.0,26362.0,25851.0,PROCESS_LOCAL,2.0,26.0,25866071.0,2140460.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6049,1569563724083,1569563749535,1569563749640,7,-,1,count at DistributedBlocking.scala:90,5966,366,0,32,105.0,26362.0,25452.0,PROCESS_LOCAL,2.0,99.0,95944407.0,1541837.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6026,1569563724083,1569563749914,1569563749951,7,-,1,count at DistributedBlocking.scala:90,6235,635,0,6,37.0,26362.0,25831.0,PROCESS_LOCAL,0.0,34.0,32637705.0,1387593.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6024,1569563724083,1569563749438,1569563749461,7,-,1,count at DistributedBlocking.scala:90,5894,294,0,40,23.0,26362.0,25355.0,PROCESS_LOCAL,1.0,20.0,18868765.0,1325167.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6003,1569563724083,1569563749459,1569563749594,7,-,1,count at DistributedBlocking.scala:90,5909,309,0,29,135.0,26362.0,25376.0,PROCESS_LOCAL,2.0,120.0,119596573.0,1649243.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6004,1569563724083,1569563749944,1569563750069,7,-,1,count at DistributedBlocking.scala:90,6250,650,0,48,125.0,26362.0,25861.0,PROCESS_LOCAL,1.0,121.0,120568303.0,1212479.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6005,1569563724083,1569563749961,1569563749977,7,-,1,count at DistributedBlocking.scala:90,6259,659,0,31,16.0,26362.0,25878.0,PROCESS_LOCAL,1.0,13.0,12470461.0,971294.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6006,1569563724083,1569563749468,1569563749528,7,-,1,count at DistributedBlocking.scala:90,5918,318,0,41,60.0,26362.0,25385.0,PROCESS_LOCAL,2.0,53.0,50304973.0,1475151.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6007,1569563724083,1569563749476,1569563749549,7,-,1,count at DistributedBlocking.scala:90,5927,327,0,47,73.0,26362.0,25393.0,PROCESS_LOCAL,1.0,70.0,69984035.0,996384.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6008,1569563724083,1569563750046,1569563750131,7,-,1,count at DistributedBlocking.scala:90,6331,731,0,37,85.0,26362.0,25963.0,PROCESS_LOCAL,2.0,80.0,80364302.0,1290955.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6009,1569563724083,1569563750007,1569563750167,7,-,1,count at DistributedBlocking.scala:90,6298,698,0,47,160.0,26362.0,25924.0,PROCESS_LOCAL,1.0,157.0,156293663.0,886441.0,746,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
6010,1569563724083,1569563749520,1569563749533,7,-,1,count at DistributedBlocking.scala:90,5957,357,0,16,13.0,26362.0,25437.0,PROCESS_LOCAL,0.0,8.0,6902726.0,1239756.0,703,0.0,0,0.0,0,0.0,0,0,0,0.0,-1,-1,True,0,0,0,0,0,0,0,0,0,0,0,0,1569563750445.0,0
